"internal_user_id","country_name","country_group","first_purchase_date","first_purchase_week","metric_purchase","metric_purchase_count"
62212,"Canada","Canada","2019-08-15","2019-33",0,0
62212,"Canada","Canada","2019-08-15","2019-33",102.69049086054632,4
62212,"Canada","Canada","2019-08-15","2019-33",173.11021350259665,9
62212,"Canada","Canada","2019-08-15","2019-33",20.715370805137415,1
62212,"Canada","Canada","2019-08-15","2019-33",0,0
62212,"Canada","Canada","2019-08-15","2019-33",0,0
62212,"Canada","Canada","2019-08-15","2019-33",20.795785387494803,1
62212,"Canada","Canada","2019-08-15","2019-33",102.29830184818933,6
62212,"Canada","Canada","2019-08-15","2019-33",19.262874020803906,1
62212,"Canada","Canada","2019-08-15","2019-33",102.57813034261096,4
62212,"Canada","Canada","2019-08-15","2019-33",0,0
62212,"Canada","Canada","2019-08-15","2019-33",119.49470809149881,6
62212,"Canada","Canada","2019-08-15","2019-33",304.8573944854685,9
62212,"Canada","Canada","2019-08-15","2019-33",102.88065843621399,5
62212,"Canada","Canada","2019-08-15","2019-33",0,0
62212,"Canada","Canada","2019-08-15","2019-33",77.3146060176535,3
62212,"Canada","Canada","2019-08-15","2019-33",102.59917920656635,5
62212,"Canada","Canada","2019-08-15","2019-33",135.77732518669384,8
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",50,4
234684,"Germany","Germany","2019-11-14","2019-46",180,9
234684,"Germany","Germany","2019-11-14","2019-46",40,2
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",35,2
234684,"Germany","Germany","2019-11-14","2019-46",50,3
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",0,0
234684,"Germany","Germany","2019-11-14","2019-46",90,5
761467,"Austria","Austria","2020-06-30","2020-27",200,1
761467,"Austria","Austria","2020-06-30","2020-27",100,1
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",35,2
437929,"Germany","Germany","2020-04-04","2020-14",50,1
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
437929,"Germany","Germany","2020-04-04","2020-14",0,0
288635,"Norway","Norway","2019-12-26","2019-52",198.75300301244872,8
288635,"Norway","Norway","2019-12-26","2019-52",36.23024319550745,1
493382,"Germany","Germany","2020-05-19","2020-21",420,7
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",800,4
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",150,3
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",210,4
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",275,5
493382,"Germany","Germany","2020-05-19","2020-21",80,2
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",150,3
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",150,3
493382,"Germany","Germany","2020-05-19","2020-21",30,1
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",50,1
493382,"Germany","Germany","2020-05-19","2020-21",200,4
493382,"Germany","Germany","2020-05-19","2020-21",100,2
493382,"Germany","Germany","2020-05-19","2020-21",200,2
493382,"Germany","Germany","2020-05-19","2020-21",200,4
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",0,0
935450,"Germany","Germany","2020-08-15","2020-33",30,1
654246,"Canada","Canada","2020-06-09","2020-24",0,0
654246,"Canada","Canada","2020-06-09","2020-24",19.753736748534934,1
654246,"Canada","Canada","2020-06-09","2020-24",0,0
578558,"Canada","Canada","2020-05-14","2020-20",0,0
578558,"Canada","Canada","2020-05-14","2020-20",262.7430373095113,3
578558,"Canada","Canada","2020-05-14","2020-20",0,0
483830,"Finland","Finland","2020-04-18","2020-16",130,4
483830,"Finland","Finland","2020-04-18","2020-16",25,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",6.632619221330504,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",13.219644391565868,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",32.92939936775553,1
463518,"Canada","Canada","2020-04-13","2020-16",26.28639022146284,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",13.105301094292642,1
463518,"Canada","Canada","2020-04-13","2020-16",13.1207767499836,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",26.0875236418183,1
463518,"Canada","Canada","2020-04-13","2020-16",25.363008052755056,1
463518,"Canada","Canada","2020-04-13","2020-16",25.414575258910986,2
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",12.97942760724252,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",65.50933508024895,2
463518,"Canada","Canada","2020-04-13","2020-16",25.364616360177553,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",38.233607340852615,2
463518,"Canada","Canada","2020-04-13","2020-16",25.364616360177553,2
463518,"Canada","Canada","2020-04-13","2020-16",13.095004255876384,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",26.079019428869476,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",25.364616360177553,1
463518,"Canada","Canada","2020-04-13","2020-16",13.056534795665232,1
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",65.67713122290819,2
463518,"Canada","Canada","2020-04-13","2020-16",65.23157208088715,3
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
463518,"Canada","Canada","2020-04-13","2020-16",0,0
355476,"Canada","Canada","2020-02-17","2020-08",0,0
355476,"Canada","Canada","2020-02-17","2020-08",0,0
355476,"Canada","Canada","2020-02-17","2020-08",0,0
355476,"Canada","Canada","2020-02-17","2020-08",6.976419701409238,1
355476,"Canada","Canada","2020-02-17","2020-08",0,0
355476,"Canada","Canada","2020-02-17","2020-08",0,0
659768,"Canada","Canada","2020-06-11","2020-24",6.526989099928203,1
659768,"Canada","Canada","2020-06-11","2020-24",0,0
329636,"Canada","Canada","2020-01-27","2020-05",0,0
329636,"Canada","Canada","2020-01-27","2020-05",10.317078203452784,1
879094,"Canada","Canada","2020-07-28","2020-31",6.372267890142102,1
730089,"Canada","Canada","2020-06-24","2020-26",247.86380536168548,5
730089,"Canada","Canada","2020-06-24","2020-26",0,0
730089,"Canada","Canada","2020-06-24","2020-26",297.036166601384,9
730089,"Canada","Canada","2020-06-24","2020-26",339.469904687296,8
730089,"Canada","Canada","2020-06-24","2020-26",65.28267397832616,1
730089,"Canada","Canada","2020-06-24","2020-26",137.41656851197487,3
533937,"Canada","Canada","2020-05-01","2020-18",13.265238442661008,1
533937,"Canada","Canada","2020-05-01","2020-18",0,0
451493,"Canada","Canada","2020-04-10","2020-15",622.3386832623648,10
451493,"Canada","Canada","2020-04-10","2020-15",228.31050228310502,4
451493,"Canada","Canada","2020-04-10","2020-15",524.0746806419914,8
451493,"Canada","Canada","2020-04-10","2020-15",585.9756494563449,9
451493,"Canada","Canada","2020-04-10","2020-15",0,0
346224,"Canada","Canada","2020-02-09","2020-06",10.271158586688578,1
346224,"Canada","Canada","2020-02-09","2020-06",0,0
477087,"Canada","Canada","2020-04-17","2020-16",72.96544420566549,10
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",32.09654641160611,1
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",16.47663612996771,1
477087,"Canada","Canada","2020-04-17","2020-16",6.568144499178982,1
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",111.2565445026178,3
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",29.65794503394187,2
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",13.181308903974166,1
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",65.64695069914004,2
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",0,0
477087,"Canada","Canada","2020-04-17","2020-16",32.94458720432233,5
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",13.717421124828533,1
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",0,0
347168,"Canada","Canada","2020-02-10","2020-07",0,0
684782,"Canada","Canada","2020-06-16","2020-25",0,0
684782,"Canada","Canada","2020-06-16","2020-25",0,0
684782,"Canada","Canada","2020-06-16","2020-25",130.54830287206266,10
350394,"Canada","Canada","2020-02-12","2020-07",13.92466754856228,1
350394,"Canada","Canada","2020-02-12","2020-07",0,0
350394,"Canada","Canada","2020-02-12","2020-07",0,0
350394,"Canada","Canada","2020-02-12","2020-07",0,0
350394,"Canada","Canada","2020-02-12","2020-07",6.991051454138703,1
350394,"Canada","Canada","2020-02-12","2020-07",27.64722145424385,1
350394,"Canada","Canada","2020-02-12","2020-07",0,0
453980,"Canada","Canada","2020-04-13","2020-16",32.754667540124466,1
541415,"Canada","Canada","2020-07-27","2020-31",0,0
541415,"Canada","Canada","2020-07-27","2020-31",6.357683260219976,1
541415,"Canada","Canada","2020-07-27","2020-31",0,0
356689,"Canada","Canada","2020-02-18","2020-08",121.23532414497193,5
356689,"Canada","Canada","2020-02-18","2020-08",140.23457419683837,5
356689,"Canada","Canada","2020-02-18","2020-08",87.1383757406762,1
540006,"Canada","Canada","2020-05-02","2020-18",16.581548053326262,1
540006,"Canada","Canada","2020-05-02","2020-18",0,0
540006,"Canada","Canada","2020-05-02","2020-18",0,0
540006,"Canada","Canada","2020-05-02","2020-18",27.193738807455066,1
333791,"Canada","Canada","2020-01-31","2020-05",0,0
333791,"Canada","Canada","2020-01-31","2020-05",6.554368486596317,1
333791,"Canada","Canada","2020-01-31","2020-05",0,0
333791,"Canada","Canada","2020-01-31","2020-05",6.657346381732242,1
333791,"Canada","Canada","2020-01-31","2020-05",0,0
333791,"Canada","Canada","2020-01-31","2020-05",0,0
333791,"Canada","Canada","2020-01-31","2020-05",6.776445076912653,1
333791,"Canada","Canada","2020-01-31","2020-05",6.498148027812074,1
333791,"Canada","Canada","2020-01-31","2020-05",6.5733254453428,1
333791,"Canada","Canada","2020-01-31","2020-05",6.399590426212723,1
333791,"Canada","Canada","2020-01-31","2020-05",9.571340671361183,1
333791,"Canada","Canada","2020-01-31","2020-05",16.047243083638232,1
333791,"Canada","Canada","2020-01-31","2020-05",6.550933508024894,1
333791,"Canada","Canada","2020-01-31","2020-05",14.230534661516572,2
333791,"Canada","Canada","2020-01-31","2020-05",14.94574046396777,2
333791,"Canada","Canada","2020-01-31","2020-05",6.5733254453428,1
333791,"Canada","Canada","2020-01-31","2020-05",0,0
333791,"Canada","Canada","2020-01-31","2020-05",7.23065798987708,1
333791,"Canada","Canada","2020-01-31","2020-05",7.0789626102065775,1
333791,"Canada","Canada","2020-01-31","2020-05",10.255007862172695,1
333791,"Canada","Canada","2020-01-31","2020-05",0,0
343629,"Canada","Canada","2020-02-07","2020-06",27.389756231169542,1
590986,"Canada","Canada","2020-05-17","2020-20",0,0
590986,"Canada","Canada","2020-05-17","2020-20",13.131114175037753,1
590986,"Canada","Canada","2020-05-17","2020-20",13.156163662675963,2
590986,"Canada","Canada","2020-05-17","2020-20",0,0
590986,"Canada","Canada","2020-05-17","2020-20",0,0
590986,"Canada","Canada","2020-05-17","2020-20",0,0
590986,"Canada","Canada","2020-05-17","2020-20",0,0
832087,"Austria","Austria","2020-07-16","2020-29",0,0
832087,"Austria","Austria","2020-07-16","2020-29",0,0
832087,"Austria","Austria","2020-07-16","2020-29",0,0
832087,"Austria","Austria","2020-07-16","2020-29",0,0
832087,"Austria","Austria","2020-07-16","2020-29",0,0
832087,"Austria","Austria","2020-07-16","2020-29",10,1
832087,"Austria","Austria","2020-07-16","2020-29",0,0
552056,"Canada","Canada","2020-05-05","2020-19",26.314058285639103,1
552056,"Canada","Canada","2020-05-05","2020-19",26.458526260087318,1
552056,"Canada","Canada","2020-05-05","2020-19",19.704433497536947,1
745656,"Canada","Canada","2020-06-27","2020-26",28.530390944222198,3
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",16.32066849458154,1
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",16.301512780386023,1
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",32.598774286086844,2
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",25.472839584792716,2
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",6.447453255963895,1
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
745656,"Canada","Canada","2020-06-27","2020-26",0,0
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",2000,6
294158,"Finland","Finland","2019-12-30","2020-01",960,3
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",620,3
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",340,2
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",500,2
294158,"Finland","Finland","2019-12-30","2020-01",800,3
294158,"Finland","Finland","2019-12-30","2020-01",1809.9999694824219,9
294158,"Finland","Finland","2019-12-30","2020-01",240,1
294158,"Finland","Finland","2019-12-30","2020-01",620,2
294158,"Finland","Finland","2019-12-30","2020-01",2450,9
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1500,5
294158,"Finland","Finland","2019-12-30","2020-01",6100,18
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1020.0000305175781,5
294158,"Finland","Finland","2019-12-30","2020-01",200,1
294158,"Finland","Finland","2019-12-30","2020-01",2000,8
294158,"Finland","Finland","2019-12-30","2020-01",260,2
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",289.99999237060547,2
294158,"Finland","Finland","2019-12-30","2020-01",200,1
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",2400,9
294158,"Finland","Finland","2019-12-30","2020-01",7050,22
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",3200,13
294158,"Finland","Finland","2019-12-30","2020-01",900,3
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",2800,9
294158,"Finland","Finland","2019-12-30","2020-01",20,1
294158,"Finland","Finland","2019-12-30","2020-01",4580,16
294158,"Finland","Finland","2019-12-30","2020-01",620,3
294158,"Finland","Finland","2019-12-30","2020-01",400,2
294158,"Finland","Finland","2019-12-30","2020-01",170,2
294158,"Finland","Finland","2019-12-30","2020-01",60,1
294158,"Finland","Finland","2019-12-30","2020-01",890,5
294158,"Finland","Finland","2019-12-30","2020-01",650,4
294158,"Finland","Finland","2019-12-30","2020-01",4400.000015258789,14
294158,"Finland","Finland","2019-12-30","2020-01",250,3
294158,"Finland","Finland","2019-12-30","2020-01",4600,12
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",200,1
294158,"Finland","Finland","2019-12-30","2020-01",640,2
294158,"Finland","Finland","2019-12-30","2020-01",140,1
294158,"Finland","Finland","2019-12-30","2020-01",1188,7
294158,"Finland","Finland","2019-12-30","2020-01",2600,11
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",50,1
294158,"Finland","Finland","2019-12-30","2020-01",3650,13
294158,"Finland","Finland","2019-12-30","2020-01",6020.000015258789,21
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1800,7
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",100,1
294158,"Finland","Finland","2019-12-30","2020-01",5100,17
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",2570,11
294158,"Finland","Finland","2019-12-30","2020-01",300,1
294158,"Finland","Finland","2019-12-30","2020-01",2000,7
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",500,2
294158,"Finland","Finland","2019-12-30","2020-01",510,5
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1160.000015258789,4
294158,"Finland","Finland","2019-12-30","2020-01",2200,16
294158,"Finland","Finland","2019-12-30","2020-01",4679.999969482422,16
294158,"Finland","Finland","2019-12-30","2020-01",1000,4
294158,"Finland","Finland","2019-12-30","2020-01",3860,12
294158,"Finland","Finland","2019-12-30","2020-01",1520,5
294158,"Finland","Finland","2019-12-30","2020-01",1400,7
294158,"Finland","Finland","2019-12-30","2020-01",1840,7
294158,"Finland","Finland","2019-12-30","2020-01",320,1
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1300,4
294158,"Finland","Finland","2019-12-30","2020-01",300,1
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1140,5
294158,"Finland","Finland","2019-12-30","2020-01",500,1
294158,"Finland","Finland","2019-12-30","2020-01",1500,5
294158,"Finland","Finland","2019-12-30","2020-01",18400,57
294158,"Finland","Finland","2019-12-30","2020-01",4040,14
294158,"Finland","Finland","2019-12-30","2020-01",2720,10
294158,"Finland","Finland","2019-12-30","2020-01",300,1
294158,"Finland","Finland","2019-12-30","2020-01",570,5
294158,"Finland","Finland","2019-12-30","2020-01",640,2
294158,"Finland","Finland","2019-12-30","2020-01",0,0
294158,"Finland","Finland","2019-12-30","2020-01",1400.0000305175781,5
294158,"Finland","Finland","2019-12-30","2020-01",2000,8
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",15.122624761654285,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",8.550943892652766,1
339773,"Canada","Canada","2020-02-04","2020-06",6.983240223463687,1
339773,"Canada","Canada","2020-02-04","2020-06",8.511752766319649,1
339773,"Canada","Canada","2020-02-04","2020-06",15.755268167793608,2
339773,"Canada","Canada","2020-02-04","2020-06",58.09399477806788,7
339773,"Canada","Canada","2020-02-04","2020-06",11.12565445026178,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",14.80146727588648,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",9.024017770373456,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",9.02589738248976,1
339773,"Canada","Canada","2020-02-04","2020-06",14.986642340522579,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",6.554368486596317,1
339773,"Canada","Canada","2020-02-04","2020-06",9.194798371207145,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",27.02168325314704,3
339773,"Canada","Canada","2020-02-04","2020-06",7.877634083896804,1
339773,"Canada","Canada","2020-02-04","2020-06",17.457649036596404,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",6.418897233455293,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",13.966480446927374,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",55.22319374137138,5
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",26.21747394638527,4
339773,"Canada","Canada","2020-02-04","2020-06",9.835420628155532,1
339773,"Canada","Canada","2020-02-04","2020-06",31.32137030995106,3
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",18.511172815020494,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",8.511752766319649,1
339773,"Canada","Canada","2020-02-04","2020-06",39.543926711922495,4
339773,"Canada","Canada","2020-02-04","2020-06",13.822655332089296,2
339773,"Canada","Canada","2020-02-04","2020-06",16.567896514369465,2
339773,"Canada","Canada","2020-02-04","2020-06",7.179688009921024,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",12.885767669608917,2
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",6.550933508024894,1
339773,"Canada","Canada","2020-02-04","2020-06",27.060112106178725,3
339773,"Canada","Canada","2020-02-04","2020-06",19.771963355961248,2
339773,"Canada","Canada","2020-02-04","2020-06",9.867771857114663,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",24.326101249178173,3
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",9.848335631278315,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",6.983240223463687,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",7.078507078507078,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",6.498148027812074,1
339773,"Canada","Canada","2020-02-04","2020-06",6.447453255963895,1
339773,"Canada","Canada","2020-02-04","2020-06",26.312327325351927,3
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",7.747933884297521,1
339773,"Canada","Canada","2020-02-04","2020-06",0,0
339773,"Canada","Canada","2020-02-04","2020-06",9.948928831995756,1
339773,"Canada","Canada","2020-02-04","2020-06",18.62711279751639,2
339773,"Canada","Canada","2020-02-04","2020-06",6.442883834804459,1
339773,"Canada","Canada","2020-02-04","2020-06",80.10062226929698,6
339773,"Canada","Canada","2020-02-04","2020-06",25.610717100078805,3
